Indicator ID,Challenge Area,Challenge Sub-Area,Challenge Component,Dataset,Dataset Link,Data Producer,Year,Value Max,Indicator Title,Indicator Question,Region,Country Name,Benchmark ID,Country Code,Response Num,Response Text,Source Text,Response Notes,URL,Indicator Description
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Africa and the Middle East,Malawi,fo_sai_02,MWI,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Americas,Mexico,fo_sai_02,MEX,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Europe,"Moldova, Republic of",fo_sai_02,MDA,1,Yes,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Asia and the Pacific,Mongolia,fo_sai_02,MNG,1,Yes,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Europe,Montenegro,fo_sai_02,MNE,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Africa and the Middle East,Morocco,fo_sai_02,MAR,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Asia and the Pacific,New Zealand,fo_sai_02,NZL,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Africa and the Middle East,Nigeria,fo_sai_02,NGA,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Europe,North Macedonia,fo_sai_02,MKD,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Europe,Norway,fo_sai_02,NOR,1,Yes,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Asia and the Pacific,Papua New Guinea,fo_sai_02,PNG,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Americas,Paraguay,fo_sai_02,PRY,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Americas,Peru,fo_sai_02,PER,1,Yes,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Asia and the Pacific,Philippines,fo_sai_02,PHL,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Europe,Portugal,fo_sai_02,PRT,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Europe,Romania,fo_sai_02,ROU,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Africa and the Middle East,Senegal,fo_sai_02,SEN,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Europe,Serbia,fo_sai_02,SRB,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Africa and the Middle East,Sierra Leone,fo_sai_02,SLE,1,Yes,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Europe,Slovakia,fo_sai_02,SVK,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Africa and the Middle East,South Africa,fo_sai_02,ZAF,1,Yes,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Asia and the Pacific,"Korea, Republic of",fo_sai_02,KOR,1,Yes,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
fo_sai_follow,Fiscal Openness,Independent Oversight,NA,Open Budget Survey,,International Budget Partnership,2023,1,Audit follow-up report,The executive publishes a report on what steps it has taken to address most audit recommendations.,Europe,Spain,fo_sai_02,ESP,0,No,,,Method: https://internationalbudget.org/sites/default/files/2024-05/2023-OBS-Questionnaire-and-Guidelines-English.pdf#page=117,"OBS assesses this indicator on a scale of a) through d). For OGP purposes, a score of a) or b) is considered “Yes”. A score of c) or d) is considered “No”. See how the OBS determines scores below.

Question 101 asks whether the executive reports to the public on the steps it has taken to address audit recommendations made by the Supreme Audit Institution (SAI). The ultimate purpose of audits is to verify that the budget was executed in a manner consistent with existing law, and to hold the government accountable for this execution and its future improvement. The extent to which audits achieve the latter depends on whether there is adequate and timely follow-up on the recommendations provided in the SAI’s audit reports. To answer ""a,"" the executive must report publicly on the steps it has taken to address all audit findings. A “b” response applies if the executive reports publicly on the steps it has taken to address most, but not all, audit findings. A “c” response applies if the executive reports publicly on the steps it has taken to address only some audit findings. As long as the executive reports publicly on the steps it has taken to address audit finding, answer “a,” “b,” or “c” may be selected, even if the Audit Report is not made publicly available. A “d” response applies if the executive does not report at all on its steps to address audit findings."
