Indicator ID,Challenge Area,Challenge Sub-Area,Challenge Component,Dataset,Dataset Link,Data Producer,Year,Value Max,Indicator Title,Indicator Question,Region,Country Name,Benchmark ID,Country Code,Response Num,Response Text,Source Text,Response Notes
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Europe,Norway,ac_ei_03,NOR,2,Yes,Exceeded,"The Secretariat’s assessment is that Requirement 2.4 is exceeded. Stakeholder consultations and available documentation confirm the availability of all licenses and contracts underpinning extractive activities as. The requirement is exceeded because the information on licences and contracts is available free of charge, and key variables of the licences are summarised with the announcement of the license attribution. 

Norway operates a licensing regime in which petroleum licenses are based on model licenses (one for mature and one for frontier areas) and model contract. License awards are followed by a standard agreement between government and operators. This agreement is composed of a main agreement and two annexes, including a joint operating agreement and an accounting agreement. These are based on one of two model contracts, depending on whether the agreement includes state participation. The model licences and contracts are available on the government and the ministry websites.

Licences allocated through licencing rounds are based on the model template. Variable factors relate to the work programme and are systematically disclosed in an excel file summarising the key licence information (parties that hold interest in the licence, their participating interest and details on the work programme). Actual licences and their associated contracts (including the two annexes) are available upon request through einnsyn, a governmental access to information platform, to which the NPD responds by email.  In practice, all licences and associated contracts can be requested. Any changes in the work programme are recorded as part of the licence register, provides an overview of amendments or relinquishments, and whose comprehensiveness and accessibility were confirmed during this Validation.   Contracts from the 2019 TFO round (where the licenses were allocated in the 2020 year under review) can be found in one collection as described above.  "
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Asia and the Pacific,Papua New Guinea,ac_ei_03,PNG,1,Partial,Partly met,"The Secretariat’s assessment is that Requirement 2.4 is partly met. 
This requirement is intended to ensure the public accessibility of all licenses and contracts underpinning extractive activities, and Phase 1 disclosures outlined in the Requirement apply to the period under review for this Validation. 
There have been some indications of government interest in contract transparency, including a 2017 letter from the Deputy Prime Minister suggesting that relevant ministers had been instructed to disclose Memorandum of Agreements, and a 2019 letter from the formal Acting State Solicitor advising that MRA could disclose project contracts and memorandum of agreements in accordance with recommendations in EITI Reports. The MSG noted in its feedback on the draft Validation report that the Mineral resources Authority had made efforts through the MSG to disclose a list of mining memoranda of agreement (MOAs) in recent EITI Reports. The PNGEITI National Secretariat has been involved in the State Negotiation Team attending Mining Development Forums for new projects and in the MOA reviews of existing mining projects that resulted in including EITI transparency clauses into the mining agreements (Woodlark Mine and K92 Mining would be the first to disclose parts of the agreement).
Despite these indications, no extractives license or contract texts have been publicly disclosed in PNG. It is not possible to determine whether this represents a significant gap in compliance with Requirement 2.4.a, which requires the disclosure of all licenses and contracts entered into or amended after 1 January 2021, since there is no publicly available and comprehensive list of contracts and licenses entered into. As noted in the following section on licenses and property rights, while the mining cadastre maintained by MRA appears to be comprehensive, it does not clarify which tenements are pro forma and to which a mining agreement is associated. The DPE meanwhile has only disclosed information on licenses for the fiscal year 2019. 
Several obstacles to the disclosure of contract and license texts have been noted and the 2019 EITI Report makes particular note of privacy and confidentiality protections in Section 163 of the Mining Act, Section 52 of the MRA Act, and Section 149 of the Oil and Gas Act. These legal barriers were confirmed in stakeholder consultations and by the Contract Transparency (CT) Report commissioned by the MSG, which also noted cultural and capacity barriers, estimating that “there are approximately 118 active exploitation licences for oil, gas and minerals. Each licence could require the disclosure of several documents” (page 4). Consultations with government suggest that government systems for contract transparency are yet to be developed, and that even government agencies, such as the revenue administration, only have access to contracts upon request.
Consultations nevertheless suggest that contract transparency would be welcome by many stakeholders, including several companies, as contract disclosure would be helpful in managing perceptions about the extractives industry in PNG. However, there appear to be diverging views within the company constituency about contract transparency, also among EITI supporting companies. Consulted government stakeholders noted contract transparency would facilitate monitoring of compliance with the terms of contracts, for both the public and the government.
Both the 2019 EITI Report and the CT Report make specific recommendations on how to overcome these obstacles, and the latter includes a Roadmap by which PNGEITI could pursue compliance with Requirement 2.4. The 2019 EITI Report describes initial conversations regarding reforms with the State Solicitor, and openness for pursuing reforms within the MRA, though consultations suggest that these conversations have not progressed. Though contract transparency is mentioned in PNGEITI work plans, document review stakeholder consultations were not able to identify any planning or progress towards compliance with Requirement 2.4. This may in part be due to the perceived difficulty of overcoming obstacles, and consulted stakeholders noted that the process for legal reform is laborious in PNG and that the MSG had not yet developed a strategy for addressing this.
The MSG argued in its feedback on the draft Validation report that the requirement should be assessed as Mostly met. The MSG noted that the legal reforms resulting in contract transparency requires a whole of government approach and takes time. The COVID-19 pandemic has slowed down follow-up on the contract transparency study, The MSG also flagged the efforts and progress made towards disclosing memoranda of agreement (MOAs) with local stakeholders. The Secretariat recognises the barriers identified by the MSG and the efforts made, but considers that the level of progress does not justify an assessment of Mostly met in accordance with the Validation Guide."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Americas,Peru,ac_ei_03,PER,2,Yes,Fully met,"The International Secretariat’s  assessment is that Requirement 2.4 is fully met. Based on comments provided in the template and feedback gathered through stakeholder consultations, most stakeholders considered that the objective has largely been fulfilled. From the Secretariat’s perspective, Peru maintains good practice in terms of comprehensively publishing the full text of oil and gas contracts, including amendments, annexes and riders. Perupetro provides a complete list of all exploration and exploitation contracts. In mining, systematically disclosed lists of awarded mining concessions and investment contracts provide comprehensive coverage of active concessions and it is the Secretariat’s understanding that concessions are pro forma. Stability contracts are disclosed and the Peruvian Agency for Private Investment (Proinversion) provides a list that includes all active contracts. Considering these factors, the objective of ensuring the public accessibility of all licenses and contracts underpinning extractive activities, as a basis for the public’s understanding of the contractual rights and obligations of companies operating in the country’s extractive industries, is fulfilled. 
Peru does not have a specific government policy on contract transparency. Consulted government stakeholders considered the 2019 Law on Transparency and Access to Public Information (LOTAIP) to sufficiently ensure that licenses and contracts can be published. These stakeholders noted that all oil and gas contracts and mining licenses are published under LOTAIP and a standalone law on contract disclosure was not necessary. 
Perupetro, as the state-owned enterprise (SOE) in the oil and gas sector, enters into license and service contracts with independent oil companies and also operates its own wells. Perupetro publishes the original contracts and what appears to be amendments, annexes and riders to contracts for each lot on its website. These publications include contracts entered into both before and after 1 January 2021 and fulfils the aspect of Requirement 2.4 that mandates full publication of contracts entered into or amended after the beginning of 2021. In 2021-2022, there were 25 active exploitation contracts and seven exploration contracts in 2021, with this figure dropping to six in 2022. Currently, there are 27 active exploitation contracts and five active exploration contracts.
In mining, pro forma mining concessions are typically used to grant mining rights. The model mining concession is publicly available on the INGEMMET website and is also described through EITI reporting. The 2021-2022 EITI Report provides a list of all active mining concessions. This information is mirrored on the Institute for Geology, Mining and Metallurgy (INGEMMET) website and contains information on concessions awarded before and after 1 January 2021. Exploration investment contracts are also used in circumstances requiring significant investment at the exploration phase. These contracts offer certain incentives, such as tax offsets equivalent to sales tax paid on capital expenditures linked to exploration activities. The full text of these contracts is available on the Ministry of Energy and Mines (MINEM) website.
Another important, though less-frequently used mode of granting mining concessions are Stability Contracts (Contrato de Garantía y Medidas de Promoción a la Inversión) are signed with mining companies that assure that the financial and economic terms agreed-upon at signing are maintained throughout the life of the contract. EITI reporting outlines the basic tenets of stability contracts and the Proinversion website provides a publicly available list to these contracts, with links to the full contract text."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Asia and the Pacific,Philippines,ac_ei_03,PHL,1,Partial,Mostly met,"The Philippines has made progress on most aspects of this requirement, including in clarifying the government's policy on contract disclosure and documenting actual practice. In practice, most mining contracts are published, and the three oil and gas contracts in production are published. While the MSG’s comments noted that contracts of coal had been published on the PH-EITI Contracts portal, the comprehensiveness of contract publications remains unclear (with the material company Semirara’s contract not appearing on the portal for instance). The MSG has included plans to assess the comprehensiveness of contact disclosure to date in its 2021 work plan. The recent publication of PMDC’s joint operating agreements (JOAs) with its operators, referenced in the MSG’s comments, is commendable. The MGB and DOE have confirmed that no operating contract has been awarded or amended in the 1 January - 31 March 2021 period. However, the 6th PH-EITI Report’s reference to the DOE’s inability to publish contracts whose project terms are still active is a concern, as it raises questions about the prospects for the systematic publication of new coal, oil and gas contracts and amendments in future. Nonetheless, government officials consulted did not raise any barriers to the publication of all operating contracts in the coal, oil and gas sectors, evidenced by the recent publication of some contracts. Of more immediate concern, there does not appear to be a comprehensive list of active contracts and licenses (including exploration licenses) indicating which contracts are publicly accessible and which are not. In addition, the full text of licenses does not appear to be published and it is unclear whether there are significant variations between licenses (permits)."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Africa and the Middle East,Senegal,ac_ei_03,SEN,2,Yes,Exceeded,"Senegal has exceeded the objective of Requirement 2.4 by comprehensively disclosing all contracts and licenses for the 1979-2021 period, using the EITI platform to improve the accessibility of information. All aspects of the Requirement have been addressed, including the encouraged aspects of disclosing all historical contracts. State contract disclosure practices are aligned with policy, which the MSG has documented. The MSG has compiled a comprehensive list of all contracts and associated licenses, indicating the public accessibility of each. The Secretariat’s assessment is that Senegal has exceeded the objective of the requirement given the accessibility of this data, and its relevance to public debate."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Africa and the Middle East,Seychelles,ac_ei_03,SYC,1,Partial,Mostly met,The government’s policy regarding the disclosure of petroleum contracts had not been clarified since the first Validation.
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Africa and the Middle East,Sierra Leone,ac_ei_03,SLE,1,Partial,Mostly met,"The Secretariat's assessment is that Sierra Leone has mostly met Requirement 2.4. Sierra Leone has made commendable progress in addressing encouraged aspects of the requirement by disclosing mining agreements entered into prior to January 2021. Following the draft Validation report, NMA disclosed mining contracts entered into after 1 January 2021. However, there is still no clear government policy on the disclosure of mining contracts and the full text of pro forma licenses remains confidential. It also remains unclear if any oil and gas contract was entered into in 2021. The Secretariat considers that the objective of the requirement is mostly fulfilled.
The policy on disclosure of mining contracts continues to be unclear, although in practice all contracts that were active on 31 December 2019 appear to have been disclosed by the government through a third-party webpage. Stakeholder consultations and media sources suggest that the Marampa Mines agreement was ratified by Parliament in December 2021. A comprehensive list of contracts entered into after 2019 is now available. Following the draft Validation report, NMA disclosed the contracts for Marampa Mines, Kingho Mining and Kingho Rail & Port on its website, and confirmed that these were the only mining agreements entered into since 1 January 2021. 
While the actual disclosures of older contracts exceed some provisions of Requirement 2.4, the lack of explicit policy to disclose mining contracts entered into or amended, is considered a material gap by the International Secretariat. The importance of establishing a clear policy is heightened by ongoing and recently concluded contract negotiations. The MSG argues in its feedback on the draft Validation report that the 2018 Minerals Policy and the Mines and Minerals Act together establish a policy for contract transparency. The Secretariat recognises that these policies enable the disclosure of mining contracts. However, they do not establish a clear policy that institutionalises contract transparency. The effect of this is demonstrated in the delay in disclosing recent mining contracts, which were only published following the draft Validation report.
At the time of review, the NMA website listed in this template was not operational and therefore, a review of the available contracts on this website was not possible. However, the ResourceContracts website does provide what appears to be the full text, including amendments, riders, and annexes of ten large-scale mining agreements, which is an improvement from the prior Validation cycle. The 2019 EITI Report notes that there is a bill currently being debated by Parliament, the SLEITI Bill, that would lend weight to contract disclosure, though it may fall short of instituting legally binding policy. A clear policy on disclosure of oil and gas contracts exists in 2011 Petroleum (Exploration and Production) Act. The 2019 EITI Report notes that one oil and gas contract has been agreed since 1 January 2021, but this contract has yet to be ratified by Parliament and is therefore not currently available. Consulted government representatives noted that once ratified by Parliament, the contract would become public. However, media reports suggest that the Parliament ratified the contract with Innoson Oil and Gas already in April 2021. The MSG feedback on the draft Validation report did not provide clarity on this issue.
The National Minerals Agency's MCAS portal provides a comprehensive list of all active mining licenses, including licenses awarded after 1 January 2021, but full text of these licenses is not included, and the cadastre does not note which licenses are accompanied by a mining agreement.  Consulted government representatives confirmed that the content of these licenses is pro forma and derived from the legislation.  However, the Secretariat was not able to locate written, publicly available confirmation of this or access the license template. The MSG submitted the license templates to the Secretariat as part of its feedback on the draft Validation report. However, these documents have not been publicly disclosed and are therefore not considered in this assessment. The 2019 EITI Report confirms that there were no active oil and gas licenses in Sierra Leone at the end of 2019."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Asia and the Pacific,Timor-Leste,ac_ei_03,TLS,1,Partial,Mostly met,"The Secretariat’s assessment is that Requirement 2.4 is mostly met. Stakeholders consulted did not express particular views on progress towards the objective of public understanding of contractual rights and obligations in the extractive industries. The Secretariat considers that the objective is mostly met taking into account systematic disclosure of some contracts, but given the lack of a review of comprehensiveness of contract and license disclosure by TL-EITI and limitations related to enabling full contract transparency.  

Article 30 of the Law on Petroleum Activities notes the requirement to disclose contracts. However, it appears unclear whether the requirement applies to full texts of contracts or their summaries. In addition, Article 25 of the Mining Code includes a provision requiring public disclosure of mining contracts. Timor-Leste’s 2019 EITI Report documents confidentiality clauses that limit public accessibility of a number of contracts in the oil and gas sector but does not discuss efforts to overcome these constraints. It does not appear that these confidentiality provisions extend to the mining sector.  

There appear to have been several awards of new contracts in the extractive sector since January 2021, although the negotiations are still ongoing. According to the ANPM website, these contracts will be published online upon conclusion of contract negotiations. It appears that a number of production sharing contracts (PSCs) had been published in the Official Gazette and online (JPDA, TLEA), including those awarded prior to 2021. There appear to be six PSCs in the oil and gas sector where publication of the full text, including annexes, amendments and riders, is not possible due to legal barriers. However, the ANPM website discloses summaries of the key terms of these PSCs. It remains unclear if disclosure of these PSCs would be possible in case of any amendments. In its comments on the draft assessment, the MSG noted disclosure of some active PSCs, but did not clarify whether all PSCs granted, entered into and amended since 1 January 2021 have been disclosed in full. The comments explain that some information on contracts is disclosed two years after the contract is lodged with the government authority. The comments also provide an update on the Timor Sea Maritime Boundary Treaty but do not clarify any developments related to the disclosure of the full text of extractives contracts. A review of the ANPM website indicates that the full text of some additional licenses and contracts has been published since the start of Validation. However, there remains no publicly accessible comprehensive list of all active licenses and contracts (including annexes, amendments and riders) indicating where each document is publicly accessible and highlighting those contractual documents that have not yet been published.  

A list of mining licenses awarded since 2006 is publicly available, and a government official consulted confirmed that no mining license awarded prior to 2006 remained active today. The MSG has not yet clarified whether all mining licenses are pro forma. A government official consulted confirmed that oil and gas PSCs were not pro forma and that there were important differences between contracts, particularly those concluded prior to 2015.
  
The MSG does not yet appear to have published a comprehensive list of all active mining, oil and gas licenses and contracts, indicating which are publicly accessible and which are not, with specific links to access each published document where available.  "
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Europe,Ukraine,ac_ei_03,UKR,1,Partial,Partly met,"The International Secretariat’s assessment is that Requirement 2.4 is partly met. Despite a strong policy commitment from the Ukrainian government to contract transparency, disclosure practices currently do not fully meet the requirements of the EITI Standard. Stakeholders acknowledged the existence of gaps in disclosure practices, which impact the objective of ensuring comprehensive public understanding of the obligations of companies active in the extractive industries.
The government’s policy on contract transparency is defined in the Law of Ukraine ""On Amendments to Certain Legislative Acts of Ukraine on Ensuring Transparency in Extractive Industries"" (referred to in the EITI Report as the EITI Law). The law requires the disclosure of contracts signed from January 2021 onwards, as well as the disclosure of key terms and excerpts for all PSAs. The requirement to disclose the full text of agreements does not apply to contracts signed before the law came into effect or to amendments to older contracts. 
The list of all licenses, PSAs, joint activity agreements and concessions is available in the EITI Report, the EITI portal and the government’s open data portal. The EITI Report explains the status of disclosure of these agreements. 
Under normal circumstances, key terms and excerpts have been disclosed for many PSAs, including some of those signed before the EITI’s contract disclosure requirement came into effect. However, those key terms and excerpts are redacted under martial law. Full text disclosures are not available. Stakeholders noted that the disclosure of key terms and excerpts for some PSAs was disrupted by the Russian invasion and the declaration of martial law. Moreover, stakeholders noted that disclosure of the PSA for the Yuzivska shale gas project signed in 2013 was not covered by the EITI Law and therefore not subject to disclosure. 
For contracts for subsoil use, scanned copies of license documents together with agreements on the conditions of subsoil use (including work programmes) were previously systematically published on the website of the State Service of Geology. However, due to martial law, access is currently restricted. 
Stakeholders noted that the decision to restrict public access to contracts was proportionate in light of the current security context. Stakeholders said that they expected contract disclosure to resume after the end of martial law, including for PSAs signed from January 2021 onwards for which key terms and excerpts have not yet been disclosed."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Europe,United Kingdom,ac_ei_03,GBR,1,Partial,Mostly met with improvements,"UKEITI has described the policies and practices of each of the 11 licensing authorities in the absence of an overarching government policy on disclosure of all extractive contracts. All NSTA licenses are publicly disclosed in full text. The 20121 Report documents these disclsoures and notes that the UK has mostly met the objective of Requirement 2.4 in ensuring public accessibility of licenses and contracts in the extractive sector. There however several gaps in disclosures related to the technical aspects of the requirement, specifically relating to public accessibility of all licenses and contracts."
ac_ei_contracts,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Contracts and licenses,Public accessibility of all licenses and contracts underpinning extractive activities,Africa and the Middle East,Zambia,ac_ei_03,ZMB,2,Yes,Fully met,"Zambia have fully met the Phase I of this requirement, with the objective to ensure the public accessibility of all licenses and contracts underpinning extractive activities. Additional efforts will be needed for Zambia to fully meet Phase II of the requirement, to be assessed in its next Validation. Licenses awarded in 2021 are not publicly disclosed. In their comments to the draft Validation report, ZEC noted that government entities do not deviate from its (non-disclosure) policies on license and contract disclosures. Additionally, there is currently no legal framework or practice guaranteeing comprehensive disclosure of the contents of future or current licenses. However, Zambia EITI have made a first attempt to provide a partial list of which extractive licenses, concessions and development agreements are publicly available, through third-party sources, but only for a few licenses awarded ahead of the latest legislation. Zambia EITI also publishes the complete list of licenses that exist in Zambia, while noting that no license or contract is currently systematically disclosed apart from through third-party sources. However, Zambia EITI is also currently undertaking a study to further its ambitions for public disclosure of all licenses and contracts awarded or amended in 2021 onwards. ZEC noted that this study, combined with other activities such as adoption of a transparency bill, all represent a cogent plan for overcoming technical and legal challenges to contract disclosure. In its interpretation of what constitutes a “published plan with a clear time frame reflected in work plans addressing any barriers to comprehensive disclosure”, the International Secretariat considers that Phase I of EITI requirements on license and contract disclosure have been fully met. However, there are still concerns related to whether Zambia EITI will be able to fully meet the requirements of Phase II, when legal and practical barriers to contract disclosure must have overcome and that all new extractive contracts and licenses are fully disclosed from 1 January 2022 onwards."
ac_ei_bo,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Benefical Ownership,Transparency of who owns and controls the country’s extractive industries,Americas,Argentina,ac_ei_04,ARG,1,Partial,Partly met,"The Secretariat's assessment is that Argentina has partly met Requirement 2.5. The Federal Government committed to establishing a central beneficial ownership register and to ensure transparency in the ownership of companies at the UK Anti-Corruption Summit in 2016, although this commitment did not explicitly extend to establishing a public register. Argentina’s Open Government Partnership National Action Plan (most recently in the 4th NAP covering 2019-2022) does not include a commitment to ensure the transparency in beneficial owners of extractive companies, but rather to disclose information regarding the economic, legal and fiscal aspects of the extractive activities as noted in the MSG’s comments on the draft assessment. While there is a legal and regulatory framework for both the IGJ and AFIP to collect beneficial ownership information from all companies in Argentina, there does not appear to yet be a legal or regulatory framework for the disclosure of beneficial ownership information due to the interpretation of fiscal secrecy laws that hinder both the IGJ and AFIP’s disclosure of this type of information. Argentina's MSG has recently agreed upon a definition of beneficial ownership that sets a threshold (20%) in line with the National Inspectorate of Justice, the General Inspectorate of Justice, the Financial Intelligence Unit and AFIP, and covers all individuals holding capital or voting rights. The concept of 'politically exposed person' is defined in Argentine legislation.
Argentina's EITI reporting indicates that beneficial ownership data has been requested from those companies participating in the second EITI Report. However, in practice, a total of only two mining companies disclosed information on beneficial ownership in the EITI Reports. In its comments on the draft assessment, the MSG highlighted the work of its Technical Working Group on Tax and Regulatory Matters (TWGTRM) in 2020 on developing the definition of beneficial owner and overseeing ‘voluntary’ reporting to the EITI. The MSG’s comments noted that beneficial ownership disclosures of reporting companies were in the first two EITI Reports. The TWGTRM had also undertaken an analysis of the legal framework for beneficial ownership disclosure, which was published in Annex III of Argentina’s first EITI Report. Given the complexity of the regulations involved, the TWGTRM had also developed an implementation plan for beneficial ownership transparency. The MSG’s comments also highlighted the significance of Argentina’s joining the EITI’s Opening Extractives programme and the designation of government liaisons.
Yet there remain significant gaps in the public disclosure of beneficial owners of companies holding or applying for offshore oil and gas licenses in Argentina. It remains unclear from EITI disclosures whether beneficial ownership data has systematically been requested from all companies holding or applying for extractive licenses since January 2020. There is no indication that the MSG has yet undertaken and published a review of the comprehensiveness and reliability of beneficial ownership disclosures by all extractive license-holders and applicants to date. Legal ownership information for all commercial companies is collected by the IGJ and is said to be available upon request in Argentina’s EITI Reports, although consulted stakeholder opinions on the public accessibility of shareholder information for extractive companies were split. The MSG does not appear to have requested legal ownership information from the IGJ to test whether requests for public information are processed in a timely manner. There does not appear to be a central database of legal owners of extractive companies accessible online.
Development partners consulted noted that Argentina EITI had participated in a working group with agencies such as the Buenos Aires IGJ, the Financial Intelligence Unit, and AFIP to progress on beneficial ownership transparency work. Several stakeholders from all constituencies highlighted the EITI Report’s statement that over 90% of extractive companies are registered with the Buenos Aires IGJ, which meant this was the natural entity to participate in beneficial ownership work. Argentina’s joining of the Opening Extractives programme was cited by several stakeholders from different constituencies as a positive step that could accelerate progress. While government stakeholders indicated that there was a will to work on beneficial ownership transparency on the part of some government stakeholders, none of the stakeholders consulted considered that the objective of enabling the public to know who ultimately owns and controls the companies operating in the country’s extractive industries had yet been achieved. The MSG’s comments on the draft assessment argued strongly for the view that the overall objective of the requirement was fulfilled through Argentina EITI’s data collection efforts. They noted that the conclusions of a consultancy under the Opening Extractives programme included that most extractive companies in the scope of EITI reporting were registered with the Buenos Aires IGJ, but that it would be preferable to proceed with publication of beneficial ownership data through other channels than the IGJ in the short term. The comments noted ongoing consultations within government on the findings of this report, but that the MSG may consider applying to the EITI Board for adapted implementation on Requirement 2.5. While Argentina’s work on beneficial ownerrship transparency, including through the Opening Extractives programme, are welcome, the lack of an enabling legal and regulatory framework for beneficial ownership data collection and public disclosure hinders progress towards the objective of ensuring a public understanding of who ultimately owns compannies holding and applying for extractive licenses and contracts."
ac_ei_bo,Anti-Corruption,Extractives,NA,EITI Validation Data,,Extractive Industries Transparency Initiative (EITI),2025,2,Benefical Ownership,Transparency of who owns and controls the country’s extractive industries,Europe,Albania,ac_ei_04,ALB,1,Partial,Mostly met,"The Secretariat’s assessment is that Albania has mostly met the objective of this requirement to enable the public to know who ultimately owns and controls the companies operating in the country’s extractive industries. Most aspects of Phase I of beneficial ownership requirements have been addressed, in that BO data has been requested from all companies in Albania (not merely those holding and applying for extractive licenses). However, in the MSG’s assessment of comprehensiveness and reliability of BO disclosures, Albeiti does not reference publicly accessible information per company (only publishing their conclusions, not the underlying BO data). The MSG has also not assessed disclosures through the newly launched beneficial ownership registry of the National Business Centre (QKB). Albeiti does not appear to maintain a list of material companies’ legal or BO owners themselves at present. The Beneficial Ownership Register also appears to have some gaps in its beneficial ownership disclosures and does not indicate in any way which companies are publicly listed on (foreign) stock exchanges. While the register does include some BO information, it does not currently indicate whether beneficial owners are publicly exposed persons (PEPs), and current legislation does not appear to guarantee that all PEPs are indicated as BO for any company, regardless of their level of control. Legal ownership of extractive companies is disclosed by the QKB. Lastly, the EITI Report clearly indicates that there are no current verification methods or means by the government agencies, with the exception of penalties for failure to disclose or incorrect disclosures."
